file,rpfguan_penalty_solution,rpfguan_penalty_optimal,rpfguan_penalty_time,rpfguan_penaltygap,rpfguan_penaltybuild_time,tbasedw_penalty_solution,tbasedw_penalty_optimal,tbasedw_penalty_time,tbasedw_penaltygap,tbasedw_penaltybuild_time
m15j25d25p10_4.csv.out,10,0,1800.340000152588,0.19999999999800008,0.09100008010864258,10,1,51.01899981498718,0.0,8.019999980926514
m15j25d25p10_5.csv.out,13,1,277.58700013160706,0.0,0.09300017356872559,13,1,85.0460000038147,0.0,7.617999792098999
m15j25d25p10_6.csv.out,10,1,670.7579998970032,0.0,0.11400008201599121,10,1,13.526999950408936,0.0,6.194000005722046
m15j25d25p10_7.csv.out,12,0,1800.4319999217987,0.6617850810395759,0.09200000762939453,11,1,30.23800015449524,0.0,8.240000009536743
m15j25d25p10_8.csv.out,9,1,341.20899987220764,0.0,0.09299993515014648,9,1,20.408999919891357,0.0,7.333999872207642
m15j25d25p10_9.csv.out,10,1,894.3039999008179,0.0,0.09100008010864258,10,1,17.299999952316284,0.0,6.871999979019165
m15j25d25p20_0.csv.out,15,1,172.91899991035461,0.0,0.09200000762939453,15,1,119.93400001525879,0.0,31.858999967575073
m15j25d25p20_1.csv.out,17,1,16.27300000190735,0.0,0.10199999809265137,17,1,227.2369999885559,0.0,28.70300006866455
m15j25d25p20_2.csv.out,14,1,6.178999900817871,0.0,0.12899994850158691,14,1,68.16400003433228,0.0,24.980000019073486
m15j25d25p20_3.csv.out,14,1,179.32200002670288,0.0,0.09500002861022949,15,0,1831.6840000152588,0.11216361467414891,27.187000036239624
m15j25d25p20_4.csv.out,12,1,407.01399993896484,0.0,0.16000008583068848,12,1,273.52300000190735,0.0,26.42199993133545
m15j25d25p20_5.csv.out,13,1,450.7090001106262,0.0,0.10000014305114746,13,1,57.299999952316284,0.0,22.484999895095825
m15j25d25p20_6.csv.out,15,1,413.62199997901917,0.0,0.09200000762939453,15,1,105.25800013542175,0.0,24.888000011444092
m15j25d25p20_7.csv.out,12,1,1031.9950001239777,0.0,0.12600016593933105,12,1,225.4630000591278,0.0,26.380000114440918
m15j25d25p20_8.csv.out,12,0,1800.3970000743866,0.24960598896561317,0.11400008201599121,12,1,153.24499988555908,0.0,21.15999984741211
m15j25d25p20_9.csv.out,15,1,208.51900005340576,0.0,0.10599994659423828,15,1,215.25500011444092,0.0,34.03399991989136
m15j25d25p40_0.csv.out,16,0,1800.236999988556,0.06249999999961833,0.11400008201599121,16,1,236.99300003051758,0.0,68.12899994850159
m15j25d25p40_1.csv.out,18,1,349.00800013542175,0.0,0.1100001335144043,18,1,411.64099979400635,0.0,109.14199995994568
